"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","PeopleSplitUp","4087:5118","0.000","false"
"2","PeopleSplitUp","6175:16759","0.250","false"
"3","PeopleSplitUp","9581:19581","0.770","false"
"4","PeopleSplitUp","18807:20098","0.790","false"
"5","PeopleSplitUp","21752:33250","0.450","false"
"6","PeopleSplitUp","43182:51307","0.190","false"
"7","PeopleSplitUp","44733:58031","0.000","false"
"8","PeopleSplitUp","47305:53775","0.210","false"
"9","PeopleSplitUp","56711:72333","0.460","false"
"10","PeopleSplitUp","58824:65595","0.390","false"
"11","PeopleSplitUp","66368:72893","0.160","false"
"12","PeopleSplitUp","85437:90672","0.670","false"
"13","PeopleSplitUp","91323:94086","0.680","false"
"14","PeopleSplitUp","107659:116027","0.740","false"
"15","PeopleSplitUp","124554:130172","0.090","false"
"16","PeopleSplitUp","126306:131835","0.500","false"
"17","PeopleSplitUp","128577:140515","0.940","true"
"18","PeopleSplitUp","128878:141945","0.390","false"
"19","PeopleSplitUp","129217:144678","0.050","false"
"20","PeopleSplitUp","154526:162123","0.420","false"
"21","PeopleSplitUp","155811:170670","0.780","false"
"22","PeopleSplitUp","161954:177552","0.320","false"
"1","Embrace","4310:7608","0.530","true"
"2","Embrace","6675:7786","0.160","false"
"3","Embrace","7727:9173","0.810","true"
"4","Embrace","7799:9345","0.910","true"
"5","Embrace","11709:12116","0.020","false"
"6","Embrace","15495:15976","0.110","false"
"7","Embrace","16199:18998","0.600","true"
"8","Embrace","21901:22193","0.740","true"
"9","Embrace","23522:24297","0.960","true"
"10","Embrace","28369:30484","0.400","false"
"11","Embrace","28409:30601","0.450","false"
"12","Embrace","32442:34454","0.060","false"
"13","Embrace","33018:35619","0.020","false"
"14","Embrace","33031:33387","0.340","false"
"15","Embrace","36317:38671","0.430","false"
"16","Embrace","38359:38449","0.910","true"
"17","Embrace","38415:41188","0.400","false"
"18","Embrace","38810:39226","0.900","true"
"19","Embrace","41794:43315","0.260","false"
"20","Embrace","43212:44918","0.720","true"
"21","Embrace","44003:45252","0.230","false"
"22","Embrace","45270:46142","0.160","false"
"23","Embrace","46167:46941","0.250","false"
"24","Embrace","50006:53731","0.710","true"
"25","Embrace","50497:54014","0.650","true"
"26","Embrace","54842:58288","0.500","false"
"27","Embrace","55428:57665","0.940","true"
"28","Embrace","55808:57397","0.440","false"
"29","Embrace","56087:57931","0.020","false"
"30","Embrace","57486:61146","0.820","true"
"31","Embrace","60092:63518","0.760","true"
"32","Embrace","62437:63025","0.330","false"
"33","Embrace","62439:64150","0.280","false"
"34","Embrace","63231:65479","0.360","false"
"35","Embrace","70576:71175","0.550","true"
"36","Embrace","73653:75483","0.270","false"
"37","Embrace","76306:79348","0.640","true"
"38","Embrace","76972:78572","0.280","false"
"39","Embrace","78574:79367","0.740","true"
"40","Embrace","80684:82504","0.940","true"
"41","Embrace","81243:84974","0.120","false"
"42","Embrace","84157:86169","0.440","false"
"43","Embrace","85357:86114","0.280","false"
"44","Embrace","90379:90728","0.070","false"
"45","Embrace","90937:91835","0.700","true"
"46","Embrace","92865:96323","0.090","false"
"47","Embrace","93597:96705","0.040","false"
"48","Embrace","100300:100857","0.420","false"
"49","Embrace","100988:103115","0.530","true"
"50","Embrace","101184:104252","0.590","true"
"51","Embrace","102530:102801","0.820","true"
"52","Embrace","103015:106575","0.300","false"
"53","Embrace","103618:104832","0.190","false"
"54","Embrace","103846:105664","0.890","true"
"55","Embrace","104026:107256","0.240","false"
"56","Embrace","104231:106951","0.510","true"
"57","Embrace","105332:106322","0.250","false"
"58","Embrace","110608:112238","0.190","false"
"59","Embrace","110860:114197","0.040","false"
"60","Embrace","112546:115832","0.650","true"
"61","Embrace","113259:115403","0.510","true"
"62","Embrace","114266:117609","0.250","false"
"63","Embrace","116397:117012","0.520","true"
"64","Embrace","118382:121580","0.180","false"
"65","Embrace","118489:119992","0.000","false"
"66","Embrace","119263:120198","0.690","true"
"67","Embrace","119415:121226","0.700","true"
"68","Embrace","120454:124029","0.220","false"
"69","Embrace","123900:124951","0.080","false"
"70","Embrace","126900:129510","0.900","true"
"71","Embrace","128373:128811","0.830","true"
"72","Embrace","129765:132765","0.510","true"
"73","Embrace","130093:132259","0.920","true"
"74","Embrace","130252:131927","0.740","true"
"75","Embrace","130362:131859","0.480","false"
"76","Embrace","133628:133847","0.070","false"
"77","Embrace","136322:137330","0.600","true"
"78","Embrace","140952:142422","0.360","false"
"79","Embrace","144295:145678","0.500","false"
"80","Embrace","151072:152024","0.750","true"
"81","Embrace","151610:152527","0.630","true"
"82","Embrace","154707:156844","0.560","true"
"83","Embrace","154851:156421","0.500","false"
"84","Embrace","154940:157314","0.380","false"
"85","Embrace","155051:155909","0.010","false"
"86","Embrace","156732:159299","0.620","true"
"87","Embrace","156963:158673","0.990","true"
"88","Embrace","157132:157726","0.130","false"
"89","Embrace","158683:161180","0.500","false"
"90","Embrace","161898:163485","0.790","true"
"91","Embrace","165367:168094","0.170","false"
"92","Embrace","167093:168092","0.500","false"
"93","Embrace","172808:175746","0.690","true"
"94","Embrace","173397:174688","0.510","true"
"95","Embrace","174782:175910","0.140","false"
"1","Pointing","5407:10707","0.930","true"
"2","Pointing","10886:18500","0.580","false"
"3","Pointing","17587:18986","0.780","false"
"4","Pointing","21569:25027","0.940","true"
"5","Pointing","24033:31618","0.020","false"
"6","Pointing","41654:42766","0.230","false"
"7","Pointing","46864:49652","0.790","false"
"8","Pointing","48168:54079","0.940","true"
"9","Pointing","52433:57315","0.590","false"
"10","Pointing","53593:58209","0.200","false"
"11","Pointing","53709:60171","0.790","false"
"12","Pointing","57236:58771","0.500","false"
"13","Pointing","62487:67914","0.080","false"
"14","Pointing","64579:71216","0.930","true"
"15","Pointing","66137:71818","0.440","false"
"16","Pointing","66508:73031","0.290","false"
"17","Pointing","67046:74397","0.300","false"
"18","Pointing","72995:78948","0.870","false"
"19","Pointing","73638:73859","0.930","true"
"20","Pointing","77508:81008","0.750","false"
"21","Pointing","83508:84737","0.650","false"
"22","Pointing","84253:88499","0.830","false"
"23","Pointing","92060:92337","0.410","false"
"24","Pointing","103498:106317","0.430","false"
"25","Pointing","105027:105089","0.190","false"
"26","Pointing","105829:111298","0.090","false"
"27","Pointing","106826:108426","0.290","false"
"28","Pointing","109669:109696","0.570","false"
"29","Pointing","113552:116712","0.570","false"
"30","Pointing","113940:117385","0.930","true"
"31","Pointing","117014:118554","0.990","true"
"32","Pointing","121407:121573","0.240","false"
"33","Pointing","123381:126284","0.470","false"
"34","Pointing","129560:134148","0.510","false"
"35","Pointing","134130:138845","0.530","false"
"36","Pointing","134282:137664","0.920","true"
"37","Pointing","136195:143373","0.470","false"
"38","Pointing","145925:152750","0.070","false"
"39","Pointing","152223:153564","0.840","false"
"40","Pointing","154304:157286","0.510","false"
"41","Pointing","158409:162734","0.790","false"
"42","Pointing","158596:164525","0.260","false"
"43","Pointing","163590:170332","0.490","false"
"44","Pointing","168741:169840","0.330","false"
"45","Pointing","172318:174884","0.430","false"
"46","Pointing","175413:180000","0.130","false"
"47","Pointing","177560:180000","0.600","false"
