"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"26","PeopleMeet","72175:76018","0.520","false"
"27","PeopleMeet","72217:75199","0.620","false"
"28","PeopleMeet","75884:77990","0.570","false"
"29","PeopleMeet","77792:79483","0.520","false"
"30","PeopleMeet","77869:78097","0.240","false"
"31","PeopleMeet","80414:82688","0.150","false"
"32","PeopleMeet","80531:84098","0.530","false"
"33","PeopleMeet","83311:86291","0.880","true"
"34","PeopleMeet","83855:87265","0.160","false"
"35","PeopleMeet","87286:87935","0.040","false"
"36","PeopleMeet","87866:91388","0.870","true"
"37","PeopleMeet","90198:94385","0.090","false"
"38","PeopleMeet","90527:91587","0.280","false"
"39","PeopleMeet","92375:94835","0.540","false"
"40","PeopleMeet","92476:96225","0.800","true"
"41","PeopleMeet","97377:100634","0.330","false"
"42","PeopleMeet","98316:99288","0.580","false"
"43","PeopleMeet","98876:102308","0.990","true"
"44","PeopleMeet","99460:102730","0.310","false"
"45","PeopleMeet","103918:107433","0.360","false"
"46","PeopleMeet","104905:107925","0.210","false"
"47","PeopleMeet","105433:108420","0.500","false"
"48","PeopleMeet","105745:106471","0.550","false"
"49","PeopleMeet","107026:109271","0.380","false"
"50","PeopleMeet","107048:107666","0.720","true"
"51","PeopleMeet","109761:111961","0.850","true"
"52","PeopleMeet","112168:114504","0.030","false"
"53","PeopleMeet","115989:120004","0.350","false"
"54","PeopleMeet","119207:120841","0.140","false"
"55","PeopleMeet","125296:126731","0.090","false"
"56","PeopleMeet","129009:132215","0.960","true"
"57","PeopleMeet","129521:129907","0.890","true"
"58","PeopleMeet","129713:129922","0.160","false"
"59","PeopleMeet","131264:132496","0.660","true"
"60","PeopleMeet","131443:135023","0.300","false"
"61","PeopleMeet","131607:135750","0.390","false"
"62","PeopleMeet","132249:134144","0.960","true"
"63","PeopleMeet","133783:135003","0.250","false"
"64","PeopleMeet","135093:137317","0.930","true"
"65","PeopleMeet","136313:140214","0.900","true"
"66","PeopleMeet","136411:139799","0.630","false"
"67","PeopleMeet","140821:142537","0.510","false"
"68","PeopleMeet","141471:141532","0.350","false"
"69","PeopleMeet","143518:146628","0.140","false"
"70","PeopleMeet","145205:145568","0.680","true"
"71","PeopleMeet","154343:157448","0.700","true"
"72","PeopleMeet","157211:158294","0.580","false"
"73","PeopleMeet","160193:164103","0.580","false"
"74","PeopleMeet","160601:163631","0.240","false"
"75","PeopleMeet","162137:165059","0.800","true"
"76","PeopleMeet","164478:165369","0.700","true"
"77","PeopleMeet","166115:166635","0.100","false"
"78","PeopleMeet","172240:173049","0.410","false"
"79","PeopleMeet","174938:176333","0.240","false"
"80","PeopleMeet","177016:178621","0.870","true"
"81","PeopleMeet","177205:178015","0.470","false"
"82","PeopleMeet","177461:177704","0.520","false"
"83","PeopleMeet","177595:178200","0.310","false"
"84","PeopleMeet","178195:180000","0.760","true"
"85","PeopleMeet","179149:180000","0.380","false"
"1","PeopleSplitUp","1122:2616","0.300","false"
"2","PeopleSplitUp","3586:5691","0.130","false"
"3","PeopleSplitUp","3874:6109","0.780","false"
"4","PeopleSplitUp","5358:9817","0.450","false"
"5","PeopleSplitUp","7915:11093","0.960","true"
"6","PeopleSplitUp","11153:15892","0.000","false"
"7","PeopleSplitUp","12215:13690","0.070","false"
"8","PeopleSplitUp","13241:14419","0.920","true"
"9","PeopleSplitUp","19343:23470","0.930","true"
"10","PeopleSplitUp","26577:26788","0.840","true"
"11","PeopleSplitUp","31934:36796","0.420","false"
"12","PeopleSplitUp","36379:40410","0.650","false"
"13","PeopleSplitUp","37830:39641","0.390","false"
"14","PeopleSplitUp","37885:40728","0.030","false"
"15","PeopleSplitUp","40142:40566","0.000","false"
"16","PeopleSplitUp","42862:45296","0.700","false"
"17","PeopleSplitUp","47548:47660","0.870","true"
"18","PeopleSplitUp","48757:52163","0.620","false"
"19","PeopleSplitUp","54344:56413","0.790","false"
"20","PeopleSplitUp","55814:59814","0.690","false"
"21","PeopleSplitUp","56409:56607","0.010","false"
"22","PeopleSplitUp","56764:61204","0.650","false"
"23","PeopleSplitUp","59650:64532","0.140","false"
"24","PeopleSplitUp","63299:67478","0.880","true"
"25","PeopleSplitUp","65530:67791","0.080","false"
"26","PeopleSplitUp","65765:68164","0.780","false"
"27","PeopleSplitUp","68515:70724","0.180","false"
"28","PeopleSplitUp","75818:80648","0.870","true"
"29","PeopleSplitUp","77044:80038","0.140","false"
"30","PeopleSplitUp","79067:80473","0.320","false"
"31","PeopleSplitUp","80089:84000","0.620","false"
"32","PeopleSplitUp","81081:81426","0.240","false"
"33","PeopleSplitUp","85439:90090","0.340","false"
"34","PeopleSplitUp","85817:90677","0.700","false"
"35","PeopleSplitUp","87341:89176","0.370","false"
"36","PeopleSplitUp","88451:91836","0.630","false"
"37","PeopleSplitUp","92298:92884","0.760","false"
"38","PeopleSplitUp","93001:95912","0.880","true"
"39","PeopleSplitUp","99007:101404","0.240","false"
"40","PeopleSplitUp","102855:103914","0.680","false"
"41","PeopleSplitUp","105106:106327","0.100","false"
"42","PeopleSplitUp","107900:112403","0.300","false"
"43","PeopleSplitUp","108697:109091","0.320","false"
"44","PeopleSplitUp","111874:112689","0.630","false"
"45","PeopleSplitUp","112668:116746","0.700","false"
"46","PeopleSplitUp","115667:119886","0.440","false"
"47","PeopleSplitUp","116996:117280","0.430","false"
"48","PeopleSplitUp","121113:123715","0.400","false"
"49","PeopleSplitUp","121178:124474","0.550","false"
"50","PeopleSplitUp","125804:129444","0.250","false"
"51","PeopleSplitUp","126283:129908","0.630","false"
"52","PeopleSplitUp","128328:132140","0.350","false"
"53","PeopleSplitUp","128891:131313","0.020","false"
"54","PeopleSplitUp","130412:131105","0.160","false"
"55","PeopleSplitUp","133339:137427","0.130","false"
"56","PeopleSplitUp","138673:143548","0.130","false"
"57","PeopleSplitUp","138933:141589","0.970","true"
"58","PeopleSplitUp","140742:143457","0.790","false"
"59","PeopleSplitUp","143100:143892","0.350","false"
"60","PeopleSplitUp","146963:150250","0.110","false"
"61","PeopleSplitUp","152222:155670","0.920","true"
"62","PeopleSplitUp","153609:156644","0.850","true"
"63","PeopleSplitUp","154307:158983","0.500","false"
"64","PeopleSplitUp","156490:160829","0.700","false"
"65","PeopleSplitUp","158833:159430","0.770","false"
"66","PeopleSplitUp","166250:170915","0.210","false"
"67","PeopleSplitUp","170617:171408","0.170","false"
"68","PeopleSplitUp","171565:176124","0.580","false"
"69","PeopleSplitUp","174581:175830","0.690","false"
"70","PeopleSplitUp","174950:176082","0.660","false"
"71","PeopleSplitUp","175497:179973","0.650","false"
"72","PeopleSplitUp","177765:177896","0.880","true"
"73","PeopleSplitUp","179758:180000","0.000","false"
"1","Embrace","9889:10478","0.920","true"
"2","Embrace","18541:20779","0.180","false"
"3","Embrace","18707:22237","0.180","false"
"4","Embrace","19514:23013","0.000","false"
"5","Embrace","22493:22565","0.250","false"
"6","Embrace","23641:26462","0.390","false"
"7","Embrace","29451:31283","0.360","false"
"8","Embrace","32756:33045","0.600","true"
"9","Embrace","34989:37693","0.560","true"
"10","Embrace","35397:38968","0.630","true"
"11","Embrace","35663:38732","0.400","false"
"12","Embrace","38992:39853","0.020","false"
"13","Embrace","39775:40944","0.900","true"
"14","Embrace","40618:43150","0.600","true"
"15","Embrace","41194:42390","0.310","false"
"16","Embrace","41286:44005","0.830","true"
"17","Embrace","43004:43081","0.910","true"
"18","Embrace","46841:49500","0.730","true"
"19","Embrace","47890:51841","0.490","false"
"20","Embrace","48016:49447","0.720","true"
"21","Embrace","49125:49994","0.090","false"
"22","Embrace","50617:52195","0.480","false"
"23","Embrace","52761:56139","0.510","true"
"24","Embrace","53559:54538","0.610","true"
"25","Embrace","54639:55888","0.430","false"
"26","Embrace","58839:61205","0.170","false"
"27","Embrace","59763:62361","0.090","false"
"28","Embrace","59909:60729","0.520","true"
"29","Embrace","62863:63038","0.940","true"
"30","Embrace","65453:68443","0.070","false"
"31","Embrace","66919:70690","0.370","false"
"32","Embrace","68334:68402","0.060","false"
"33","Embrace","68487:71765","0.130","false"
"34","Embrace","77431:80669","0.990","true"
"35","Embrace","80813:82175","0.450","false"
"36","Embrace","81846:85058","0.540","true"
"37","Embrace","84265:85466","0.410","false"
"38","Embrace","85463:89456","0.050","false"
"39","Embrace","88475:91761","0.180","false"
"40","Embrace","90037:92969","0.660","true"
"41","Embrace","93645:95615","0.740","true"
"42","Embrace","95008:95384","0.740","true"
"43","Embrace","97598:100614","0.300","false"
"44","Embrace","97997:101568","0.390","false"
"45","Embrace","101204:104804","0.810","true"
"46","Embrace","108324:108984","0.160","false"
"47","Embrace","110438:114495","0.060","false"
"48","Embrace","110686:113384","0.280","false"
"49","Embrace","111058:113445","0.690","true"
"50","Embrace","112792:113300","0.140","false"
"51","Embrace","112847:113563","0.790","true"
"52","Embrace","113442:115035","0.770","true"
"53","Embrace","116139:116922","0.610","true"
"54","Embrace","116921:120998","0.580","true"
"55","Embrace","120406:123262","0.740","true"
"56","Embrace","120831:122534","0.880","true"
"57","Embrace","121858:124925","0.410","false"
"58","Embrace","122345:124151","0.780","true"
"59","Embrace","123234:123470","0.930","true"
"60","Embrace","123270:124827","0.900","true"
"61","Embrace","124065:125687","0.080","false"
"62","Embrace","125086:125820","0.310","false"
"63","Embrace","125592:126521","0.010","false"
"64","Embrace","128050:129712","0.040","false"
"65","Embrace","132525:135437","0.500","false"
"66","Embrace","134944:134953","0.380","false"
"67","Embrace","135325:135928","0.160","false"
"68","Embrace","135808:138757","0.640","true"
"69","Embrace","143354:144243","0.580","true"
"70","Embrace","147581:149497","0.750","true"
"71","Embrace","148578:148893","0.580","true"
"72","Embrace","151769:153167","0.480","false"
"73","Embrace","152934:155063","0.870","true"
"74","Embrace","155424:158135","0.450","false"
"75","Embrace","158775:159738","0.300","false"
"76","Embrace","160625:160798","0.090","false"
"77","Embrace","161351:162043","0.570","true"
"78","Embrace","162751:163769","0.990","true"
"79","Embrace","162866:166172","0.510","true"
"80","Embrace","165370:167705","0.260","false"
"81","Embrace","165810:168537","0.010","false"
"82","Embrace","165997:167583","0.480","false"
"83","Embrace","169147:172391","0.870","true"
"84","Embrace","170251:172670","0.030","false"
"85","Embrace","172779:176865","0.660","true"
"86","Embrace","176519:178697","0.450","false"
"87","Embrace","176913:180000","0.690","true"
"1","Pointing","5086:10187","0.650","false"
"2","Pointing","5868:11015","0.380","false"
"3","Pointing","7349:11385","0.530","false"
"4","Pointing","18588:20402","0.900","false"
"5","Pointing","24611:25638","0.680","false"
"6","Pointing","30925:37039","0.130","false"
"7","Pointing","40287:44655","0.350","false"
"8","Pointing","42661:43065","0.280","false"
"9","Pointing","42731:43130","0.350","false"
"10","Pointing","42818:46460","0.170","false"
"11","Pointing","43520:45809","0.680","false"
"12","Pointing","44407:50950","0.850","false"
"13","Pointing","47102:49808","0.830","false"
"14","Pointing","47254:49432","0.210","false"
"15","Pointing","47600:52112","0.740","false"
"16","Pointing","49463:53968","0.340","false"
"17","Pointing","69087:71583","0.520","false"
"18","Pointing","70801:75695","0.270","false"
"19","Pointing","73303:78778","0.610","false"
"20","Pointing","80397:85320","0.540","false"
"21","Pointing","82742:84109","0.590","false"
"22","Pointing","87727:92688","0.110","false"
"23","Pointing","89698:92141","0.610","false"
"24","Pointing","91032:93419","0.130","false"
"25","Pointing","93092:93228","0.890","false"
"26","Pointing","94984:97206","0.630","false"
"27","Pointing","96656:102113","0.490","false"
"28","Pointing","101256:107357","0.560","false"
"29","Pointing","101739:106672","0.130","false"
"30","Pointing","105356:107189","0.460","false"
"31","Pointing","112212:114811","0.450","false"
"32","Pointing","117730:123602","0.890","false"
"33","Pointing","117737:119093","0.590","false"
"34","Pointing","118223:121841","0.450","false"
"35","Pointing","118765:122883","0.000","false"
"36","Pointing","119801:124934","0.430","false"
"37","Pointing","122943:125852","0.810","false"
"38","Pointing","123324:124787","0.120","false"
"39","Pointing","124254:130529","0.270","false"
"40","Pointing","127098:133256","0.930","true"
"41","Pointing","132004:134752","0.160","false"
"42","Pointing","139303:140137","0.110","false"
"43","Pointing","142781:144773","0.560","false"
"44","Pointing","146369:152254","0.060","false"
"45","Pointing","155585:160544","0.700","false"
"46","Pointing","157748:160905","0.890","false"
"47","Pointing","158689:164554","0.320","false"
"48","Pointing","166721:172844","0.960","true"
"49","Pointing","167193:167671","0.800","false"
"50","Pointing","168432:169720","0.920","true"
"51","Pointing","170986:176658","0.640","false"
"52","Pointing","173629:174823","0.640","false"
"53","Pointing","174503:175019","0.020","false"
"54","Pointing","175988:180000","0.930","true"
"55","Pointing","179240:180000","0.790","false"
