"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"2","CellToEar","6478:8544","0.030","false"
"3","CellToEar","9443:13534","0.820","true"
"4","CellToEar","12106:15021","0.350","false"
"5","CellToEar","15030:17546","0.960","true"
"6","CellToEar","16613:21269","0.430","true"
"7","CellToEar","19053:19885","0.640","true"
"8","CellToEar","21184:24167","0.610","true"
"9","CellToEar","22172:24760","0.430","true"
"10","CellToEar","22365:25585","0.770","true"
"11","CellToEar","28048:29866","0.180","false"
"12","CellToEar","40716:43895","0.820","true"
"13","CellToEar","41539:45980","0.430","true"
"14","CellToEar","41598:44514","0.400","false"
"15","CellToEar","46136:46727","0.660","true"
"16","CellToEar","46836:50571","0.230","false"
"17","CellToEar","46889:51596","0.560","true"
"18","CellToEar","49180:54002","0.390","false"
"19","CellToEar","49328:51173","0.240","false"
"20","CellToEar","50000:52359","0.290","false"
"21","CellToEar","53403:53733","0.030","false"
"22","CellToEar","56869:61401","0.510","true"
"23","CellToEar","60194:65068","0.970","true"
"24","CellToEar","64388:66789","0.950","true"
"25","CellToEar","68882:73997","0.440","true"
"26","CellToEar","68984:72356","0.560","true"
"27","CellToEar","69562:73865","0.110","false"
"28","CellToEar","71420:73911","0.150","false"
"29","CellToEar","76738:79209","0.800","true"
"30","CellToEar","77994:80683","0.190","false"
"31","CellToEar","78163:79360","0.710","true"
"32","CellToEar","81457:84936","0.380","false"
"33","CellToEar","82461:85551","0.500","true"
"34","CellToEar","86366:90514","0.550","true"
"35","CellToEar","89882:92931","0.430","true"
"36","CellToEar","89886:93663","0.010","false"
"37","CellToEar","97280:100686","0.620","true"
"38","CellToEar","98531:100914","0.600","true"
"39","CellToEar","99301:101049","0.420","true"
"40","CellToEar","106106:109571","0.760","true"
"41","CellToEar","106250:106360","0.920","true"
"42","CellToEar","109653:109799","0.990","true"
"43","CellToEar","113614:114446","0.810","true"
"44","CellToEar","117144:117265","0.490","true"
"45","CellToEar","118602:120192","0.590","true"
"46","CellToEar","120806:125880","0.990","true"
"47","CellToEar","130731:133953","0.560","true"
"48","CellToEar","132176:137245","0.950","true"
"49","CellToEar","132347:133679","0.160","false"
"50","CellToEar","132932:135333","0.260","false"
"51","CellToEar","133154:136451","0.930","true"
"52","CellToEar","134110:135056","0.410","true"
"53","CellToEar","135136:137511","0.220","false"
"54","CellToEar","137203:140492","0.760","true"
"55","CellToEar","140419:145423","0.330","false"
"56","CellToEar","141286:145524","0.450","true"
"57","CellToEar","143664:148233","0.570","true"
"58","CellToEar","144223:146107","0.380","false"
"59","CellToEar","147316:150634","0.600","true"
"60","CellToEar","148190:150454","0.320","false"
"61","CellToEar","148778:153636","0.170","false"
"62","CellToEar","154502:156826","0.600","true"
"63","CellToEar","157608:160336","0.880","true"
"64","CellToEar","160684:165432","0.950","true"
"65","CellToEar","166131:166964","0.870","true"
"66","CellToEar","171044:172653","0.860","true"
"67","CellToEar","172868:177359","0.720","true"
"68","CellToEar","174305:175240","0.980","true"
"69","CellToEar","177916:179781","0.160","false"
"70","CellToEar","178558:178595","0.920","true"
"1","ObjectPut","1257:3856","0.190","false"
"2","ObjectPut","4128:8394","0.900","true"
"3","ObjectPut","4463:7716","0.370","false"
"4","ObjectPut","5698:9955","0.270","false"
"5","ObjectPut","6349:10503","0.750","true"
"6","ObjectPut","6651:9197","0.320","false"
"7","ObjectPut","7247:8322","0.810","true"
"8","ObjectPut","7588:10425","0.770","true"
"9","ObjectPut","7805:8437","0.310","false"
"10","ObjectPut","15810:18085","0.780","true"
"11","ObjectPut","18056:20307","0.460","false"
"12","ObjectPut","21083:24248","0.510","false"
"13","ObjectPut","22292:24615","0.000","false"
"14","ObjectPut","26521:30696","0.020","false"
"15","ObjectPut","27028:28521","0.190","false"
"16","ObjectPut","28724:31533","0.260","false"
"17","ObjectPut","31872:34413","0.960","true"
"18","ObjectPut","34668:36548","0.850","true"
"19","ObjectPut","35064:36467","0.940","true"
"20","ObjectPut","36174:37608","0.350","false"
"21","ObjectPut","38817:39348","0.380","false"
"22","ObjectPut","43280:44243","0.000","false"
"23","ObjectPut","46512:49064","0.900","true"
"24","ObjectPut","46681:51078","0.950","true"
"25","ObjectPut","47915:51455","0.320","false"
"26","ObjectPut","48614:52374","0.060","false"
"27","ObjectPut","51090:51531","0.700","true"
"28","ObjectPut","51159:54329","0.310","false"
"29","ObjectPut","59065:63033","0.560","false"
"30","ObjectPut","59839:61396","0.650","true"
"31","ObjectPut","61091:62374","0.200","false"
"32","ObjectPut","61430:63993","0.650","true"
"33","ObjectPut","62446:65728","0.160","false"
"34","ObjectPut","64004:64365","0.020","false"
"35","ObjectPut","69256:71499","0.140","false"
"36","ObjectPut","70651:74027","0.320","false"
"37","ObjectPut","73372:75258","0.910","true"
"38","ObjectPut","73735:74490","0.320","false"
"39","ObjectPut","83817:88023","0.240","false"
"40","ObjectPut","88225:88805","0.430","false"
"41","ObjectPut","89313:93053","0.280","false"
"42","ObjectPut","91835:94281","0.820","true"
"43","ObjectPut","92181:95522","0.720","true"
"44","ObjectPut","98213:100262","0.870","true"
"45","ObjectPut","99071:103177","0.020","false"
"46","ObjectPut","102086:106495","0.520","false"
"47","ObjectPut","102699:104649","0.090","false"
"48","ObjectPut","108455:110918","0.270","false"
"49","ObjectPut","112715:115568","0.970","true"
"50","ObjectPut","113395:117950","0.690","true"
"51","ObjectPut","114090:116080","0.910","true"
"52","ObjectPut","115598:118547","0.550","false"
"53","ObjectPut","118277:122745","0.470","false"
"54","ObjectPut","119580:119843","0.010","false"
"55","ObjectPut","120397:121982","0.940","true"
"56","ObjectPut","125173:127544","0.980","true"
"57","ObjectPut","130322:133004","0.920","true"
"58","ObjectPut","130347:133165","0.210","false"
"59","ObjectPut","130858:131550","0.150","false"
"60","ObjectPut","131288:133835","0.220","false"
"61","ObjectPut","135512:137708","0.270","false"
"62","ObjectPut","136739:136854","0.420","false"
"63","ObjectPut","140491:141162","0.510","false"
"64","ObjectPut","141838:143939","0.890","true"
"65","ObjectPut","142133:143950","0.100","false"
"66","ObjectPut","146126:148106","0.520","false"
"67","ObjectPut","149414:153380","0.260","false"
"68","ObjectPut","149442:152574","0.840","true"
"69","ObjectPut","155951:159604","0.650","true"
"70","ObjectPut","158680:160580","0.230","false"
"71","ObjectPut","159888:162287","0.960","true"
"72","ObjectPut","159996:162381","0.590","false"
"73","ObjectPut","162990:165181","0.510","false"
"74","ObjectPut","164118:168434","0.880","true"
"75","ObjectPut","166760:170952","0.480","false"
"76","ObjectPut","166773:169949","0.970","true"
"77","ObjectPut","170839:171851","0.250","false"
"78","ObjectPut","173319:177222","0.310","false"
"79","ObjectPut","176703:180000","0.780","true"
"1","PeopleMeet","11060:18337","0.570","false"
"2","PeopleMeet","18273:24971","0.770","true"
"3","PeopleMeet","26962:33999","0.690","true"
"4","PeopleMeet","47582:53726","0.450","false"
"5","PeopleMeet","62150:62369","0.600","false"
"6","PeopleMeet","63861:67082","0.920","true"
"7","PeopleMeet","64925:64998","0.750","true"
"8","PeopleMeet","83872:87811","0.530","false"
"9","PeopleMeet","91650:98172","0.980","true"
"10","PeopleMeet","94910:104007","0.590","false"
"11","PeopleMeet","95791:98909","0.710","true"
"12","PeopleMeet","97966:104010","0.330","false"
"13","PeopleMeet","102338:102461","0.860","true"
"14","PeopleMeet","104153:105665","0.850","true"
"15","PeopleMeet","105310:113587","0.850","true"
"16","PeopleMeet","117846:125137","0.410","false"
"17","PeopleMeet","119858:130006","0.180","false"
"18","PeopleMeet","119906:122400","0.050","false"
"19","PeopleMeet","121669:127720","0.810","true"
"20","PeopleMeet","127093:133299","0.470","false"
"21","PeopleMeet","145502:156410","0.910","true"
"22","PeopleMeet","152545:154243","0.740","true"
"23","PeopleMeet","156435:167321","0.480","false"
"24","PeopleMeet","158110:161209","0.030","false"
"25","PeopleMeet","162632:169772","0.060","false"
"26","PeopleMeet","165147:170324","0.540","false"
"27","PeopleMeet","170501:178116","0.420","false"
"28","PeopleMeet","172102:180000","0.100","false"
"29","PeopleMeet","177147:180000","0.530","false"
"30","PeopleMeet","178820:180000","0.280","false"
"1","PeopleSplitUp","1877:11132","0.390","false"
"2","PeopleSplitUp","1933:2571","0.640","false"
"3","PeopleSplitUp","25006:30626","0.010","false"
"4","PeopleSplitUp","30505:42376","0.940","true"
"5","PeopleSplitUp","33412:33451","0.740","false"
"6","PeopleSplitUp","50748:70522","0.820","true"
"7","PeopleSplitUp","54491:65821","0.340","false"
"8","PeopleSplitUp","98188:110441","0.660","false"
"9","PeopleSplitUp","98460:105030","0.380","false"
"10","PeopleSplitUp","116588:120423","0.600","false"
"11","PeopleSplitUp","124693:134840","0.460","false"
"12","PeopleSplitUp","139571:151522","0.850","true"
"13","PeopleSplitUp","142114:159928","0.160","false"
"14","PeopleSplitUp","149259:149417","0.240","false"
"15","PeopleSplitUp","165033:167460","0.890","true"
"16","PeopleSplitUp","177468:180000","0.620","false"
"1","Embrace","1453:3108","0.210","false"
"2","Embrace","4165:5666","0.020","false"
"3","Embrace","7614:8047","0.150","false"
"4","Embrace","10431:11573","0.780","true"
"5","Embrace","12656:18689","0.440","false"
"6","Embrace","12724:16533","0.740","true"
"7","Embrace","13382:19164","0.310","false"
"8","Embrace","15626:21524","0.630","true"
"9","Embrace","33283:38792","0.180","false"
"10","Embrace","37933:44566","0.140","false"
"11","Embrace","41252:44144","0.120","false"
"12","Embrace","44241:50582","0.810","true"
"13","Embrace","48547:51117","0.350","false"
"14","Embrace","56019:63208","0.070","false"
"15","Embrace","56668:60303","0.340","false"
"16","Embrace","59448:63677","0.370","false"
"17","Embrace","63761:69675","0.390","false"
"18","Embrace","68909:70667","0.930","true"
"19","Embrace","70903:71204","0.090","false"
"20","Embrace","70910:75282","0.400","false"
"21","Embrace","70932:73718","0.810","true"
"22","Embrace","83202:83724","0.940","true"
"23","Embrace","86982:93840","0.580","true"
"24","Embrace","88478:95293","0.100","false"
"25","Embrace","90569:96370","0.200","false"
"26","Embrace","91281:95982","0.550","true"
"27","Embrace","102596:107058","0.220","false"
"28","Embrace","107900:115476","0.410","false"
"29","Embrace","119943:122878","0.590","true"
"30","Embrace","125047:125801","0.760","true"
"31","Embrace","125519:126249","0.250","false"
"32","Embrace","127702:128969","0.390","false"
"33","Embrace","128183:130280","0.380","false"
"34","Embrace","129409:132326","0.760","true"
"35","Embrace","133757:138657","0.760","true"
"36","Embrace","134642:140405","0.400","false"
"37","Embrace","141954:147570","0.170","false"
"38","Embrace","144368:146064","0.920","true"
"39","Embrace","147324:147614","0.250","false"
"40","Embrace","148558:150583","0.910","true"
"41","Embrace","151155:151381","0.550","true"
"42","Embrace","154842:158164","0.430","false"
"43","Embrace","162795:166861","0.760","true"
"44","Embrace","165024:171346","0.770","true"
"45","Embrace","165586:166382","0.190","false"
"46","Embrace","169735:171320","0.090","false"
"47","Embrace","173071:177009","0.790","true"
"1","Pointing","1479:2564","0.310","false"
"2","Pointing","2794:6221","0.140","false"
"3","Pointing","4911:11021","0.130","false"
"4","Pointing","14626:15882","0.260","false"
"5","Pointing","19883:24508","0.570","false"
"6","Pointing","25923:32440","0.510","false"
"7","Pointing","27077:27946","0.210","false"
"8","Pointing","29842:31193","0.150","false"
"9","Pointing","29858:36344","0.490","false"
"10","Pointing","30797:35810","0.320","false"
"11","Pointing","32845:36479","0.620","false"
"12","Pointing","40555:41863","0.490","false"
"13","Pointing","43189:49650","0.320","false"
"14","Pointing","48991:51157","0.220","false"
"15","Pointing","50339:53591","0.530","false"
"16","Pointing","55343:57157","0.190","false"
"17","Pointing","58696:65954","0.090","false"
"18","Pointing","60720:64514","0.890","false"
"19","Pointing","64367:69602","0.230","false"
"20","Pointing","72748:80322","0.330","false"
"21","Pointing","80360:86510","0.160","false"
"22","Pointing","81298:87695","0.350","false"
"23","Pointing","85388:88874","0.220","false"
"24","Pointing","86960:90763","0.460","false"
"25","Pointing","87071:90010","0.100","false"
"26","Pointing","91738:98425","0.520","false"
"27","Pointing","93895:101137","0.460","false"
"28","Pointing","94115:99453","0.240","false"
"29","Pointing","97121:98066","0.690","false"
"30","Pointing","97375:99731","0.810","false"
"31","Pointing","98067:103201","0.740","false"
"32","Pointing","101039:108336","0.640","false"
"33","Pointing","103008:110281","0.940","true"
"34","Pointing","104075:111310","0.940","true"
"35","Pointing","110579:116412","0.370","false"
"36","Pointing","112489:119764","0.620","false"
"37","Pointing","117647:119517","0.940","true"
"38","Pointing","121277:128192","0.540","false"
"39","Pointing","132320:137120","0.180","false"
"40","Pointing","147503:149386","0.620","false"
"41","Pointing","153148:153283","0.740","false"
"42","Pointing","155434:158398","0.320","false"
"43","Pointing","172113:172453","0.520","false"
"44","Pointing","175352:177765","0.050","false"
"45","Pointing","176280:176468","0.510","false"
"46","Pointing","179157:180000","0.410","false"
