"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"56","PersonRuns","134173:137930","0.310","false"
"57","PersonRuns","137374:141775","0.720","false"
"58","PersonRuns","137873:139396","0.960","true"
"59","PersonRuns","140302:140544","0.210","false"
"60","PersonRuns","143956:146621","0.830","true"
"61","PersonRuns","144542:144945","0.500","false"
"62","PersonRuns","144865:145484","0.030","false"
"63","PersonRuns","145444:147920","0.650","false"
"64","PersonRuns","145571:148531","0.580","false"
"65","PersonRuns","145859:146090","0.400","false"
"66","PersonRuns","146359:150095","0.890","true"
"67","PersonRuns","146848:150352","0.030","false"
"68","PersonRuns","151211:153546","0.640","false"
"69","PersonRuns","154639:156355","0.560","false"
"70","PersonRuns","156377:158104","0.240","false"
"71","PersonRuns","162297:165139","0.150","false"
"72","PersonRuns","162553:165125","0.510","false"
"73","PersonRuns","164518:166886","0.640","false"
"74","PersonRuns","164545:166746","0.970","true"
"75","PersonRuns","164644:165256","0.720","false"
"76","PersonRuns","168622:172096","0.810","true"
"77","PersonRuns","169649:173907","0.960","true"
"78","PersonRuns","174032:176216","0.160","false"
"79","PersonRuns","176341:178336","0.960","true"
"1","CellToEar","1199:5128","0.270","false"
"2","CellToEar","1857:5758","0.220","false"
"3","CellToEar","4346:5644","0.700","true"
"4","CellToEar","6214:10393","0.450","true"
"5","CellToEar","9373:11725","0.410","true"
"6","CellToEar","12591:16559","0.360","false"
"7","CellToEar","12968:15610","0.570","true"
"8","CellToEar","14394:19207","0.700","true"
"9","CellToEar","18422:22446","0.780","true"
"10","CellToEar","24177:26357","0.870","true"
"11","CellToEar","24215:25680","0.470","true"
"12","CellToEar","24921:27153","0.450","true"
"13","CellToEar","25968:30711","0.230","false"
"14","CellToEar","26243:31430","0.380","false"
"15","CellToEar","27987:30921","0.210","false"
"16","CellToEar","30457:35681","0.180","false"
"17","CellToEar","38157:38761","0.290","false"
"18","CellToEar","41192:41213","0.750","true"
"19","CellToEar","41429:42490","0.800","true"
"20","CellToEar","41628:45359","0.620","true"
"21","CellToEar","42633:47482","0.100","false"
"22","CellToEar","47083:47394","0.350","false"
"23","CellToEar","51700:52123","0.030","false"
"24","CellToEar","54964:55215","0.310","false"
"25","CellToEar","55811:55987","0.850","true"
"26","CellToEar","56349:61371","0.460","true"
"27","CellToEar","60064:60922","0.810","true"
"28","CellToEar","61276:62841","0.400","false"
"29","CellToEar","65198:68743","0.000","false"
"30","CellToEar","73213:77679","0.220","false"
"31","CellToEar","74900:78339","0.510","true"
"32","CellToEar","79186:81756","0.840","true"
"33","CellToEar","80148:84750","0.830","true"
"34","CellToEar","82850:87457","0.550","true"
"35","CellToEar","83560:87135","0.980","true"
"36","CellToEar","83879:87929","0.630","true"
"37","CellToEar","83882:86120","0.900","true"
"38","CellToEar","84834:84947","0.370","false"
"39","CellToEar","84955:86254","0.600","true"
"40","CellToEar","85522:85671","0.960","true"
"41","CellToEar","85732:89034","0.410","true"
"42","CellToEar","92196:92586","0.500","true"
"43","CellToEar","95630:95900","0.080","false"
"44","CellToEar","95717:99696","0.120","false"
"45","CellToEar","97726:98652","0.560","true"
"46","CellToEar","105118:109790","0.380","false"
"47","CellToEar","107213:107879","0.720","true"
"48","CellToEar","111752:114604","0.930","true"
"49","CellToEar","112541:117357","0.180","false"
"50","CellToEar","114368:114771","0.540","true"
"51","CellToEar","115546:119686","0.060","false"
"52","CellToEar","117368:117959","0.810","true"
"53","CellToEar","120491:122240","0.570","true"
"54","CellToEar","137654:138083","0.600","true"
"55","CellToEar","137806:141558","0.120","false"
"56","CellToEar","140645:143546","0.290","false"
"57","CellToEar","143390:144760","0.400","false"
"58","CellToEar","143641:143653","0.430","true"
"59","CellToEar","144616:144798","0.370","false"
"60","CellToEar","155148:157344","0.570","true"
"61","CellToEar","155654:156660","0.150","false"
"62","CellToEar","155901:158626","0.150","false"
"63","CellToEar","158614:162968","0.350","false"
"64","CellToEar","158911:159514","0.870","true"
"65","CellToEar","161617:164853","0.900","true"
"66","CellToEar","165806:171011","0.180","false"
"67","CellToEar","178672:180000","0.530","true"
"1","ObjectPut","3509:5200","0.960","true"
"2","ObjectPut","8161:12422","0.440","false"
"3","ObjectPut","15573:19610","0.920","true"
"4","ObjectPut","19812:24450","0.540","false"
"5","ObjectPut","20145:22091","0.590","false"
"6","ObjectPut","29958:33474","0.970","true"
"7","ObjectPut","31119:37162","0.230","false"
"8","ObjectPut","34914:41027","0.030","false"
"9","ObjectPut","39707:45591","0.230","false"
"10","ObjectPut","46271:46313","0.250","false"
"11","ObjectPut","47057:48891","0.600","false"
"12","ObjectPut","47886:51961","0.590","false"
"13","ObjectPut","47957:52796","0.990","true"
"14","ObjectPut","48223:49884","0.720","true"
"15","ObjectPut","50801:57002","0.230","false"
"16","ObjectPut","54018:59229","0.280","false"
"17","ObjectPut","56000:61816","0.900","true"
"18","ObjectPut","56201:60170","0.880","true"
"19","ObjectPut","57519:62482","0.160","false"
"20","ObjectPut","65245:68314","0.410","false"
"21","ObjectPut","66160:70248","0.920","true"
"22","ObjectPut","71281:72732","0.720","true"
"23","ObjectPut","76755:79513","0.930","true"
"24","ObjectPut","78182:83530","0.340","false"
"25","ObjectPut","84821:90165","0.020","false"
"26","ObjectPut","85896:91393","0.910","true"
"27","ObjectPut","87962:89257","0.000","false"
"28","ObjectPut","88338:90927","0.530","false"
"29","ObjectPut","88786:92353","0.640","true"
"30","ObjectPut","89802:92744","0.790","true"
"31","ObjectPut","93772:95925","0.230","false"
"32","ObjectPut","98697:99105","0.020","false"
"33","ObjectPut","99376:101267","0.090","false"
"34","ObjectPut","100749:105852","0.490","false"
"35","ObjectPut","105428:109560","0.790","true"
"36","ObjectPut","111033:115657","0.220","false"
"37","ObjectPut","112365:118281","0.430","false"
"38","ObjectPut","116941:121056","0.800","true"
"39","ObjectPut","126477:126742","0.840","true"
"40","ObjectPut","127642:129396","0.990","true"
"41","ObjectPut","129171:129997","0.190","false"
"42","ObjectPut","137467:142611","0.330","false"
"43","ObjectPut","138215:138768","0.140","false"
"44","ObjectPut","140939:143076","0.300","false"
"45","ObjectPut","144865:145772","0.400","false"
"46","ObjectPut","148458:150889","0.700","true"
"47","ObjectPut","148957:152749","0.670","true"
"48","ObjectPut","152242:152292","0.680","true"
"49","ObjectPut","154304:159113","0.430","false"
"50","ObjectPut","154847:158389","0.260","false"
"51","ObjectPut","156216:157615","0.700","true"
"52","ObjectPut","156403:156739","0.890","true"
"53","ObjectPut","157697:159937","0.870","true"
"54","ObjectPut","162717:165178","0.750","true"
"55","ObjectPut","172536:176073","0.690","true"
"56","ObjectPut","176730:180000","0.770","true"
"1","PeopleMeet","10849:16662","0.350","false"
"2","PeopleMeet","13243:19197","0.220","false"
"3","PeopleMeet","16848:21293","0.500","false"
"4","PeopleMeet","18205:23391","0.940","true"
"5","PeopleMeet","21909:25862","0.940","true"
"6","PeopleMeet","23434:26359","0.820","true"
"7","PeopleMeet","26246:26598","0.060","false"
"8","PeopleMeet","32726:38298","0.210","false"
"9","PeopleMeet","42519:45128","0.450","false"
"10","PeopleMeet","49658:50979","0.980","true"
"11","PeopleMeet","50605:54943","0.790","true"
"12","PeopleMeet","51578:56573","0.830","true"
"13","PeopleMeet","52762:57524","0.600","false"
"14","PeopleMeet","54172:60278","0.030","false"
"15","PeopleMeet","58635:60831","0.840","true"
"16","PeopleMeet","58921:60682","0.930","true"
"17","PeopleMeet","61254:64515","0.330","false"
"18","PeopleMeet","62852:63330","0.990","true"
"19","PeopleMeet","62880:62965","0.790","true"
"20","PeopleMeet","63189:69879","0.580","false"
"21","PeopleMeet","65561:66607","0.600","false"
"22","PeopleMeet","67467:73199","0.190","false"
"23","PeopleMeet","72891:78569","0.910","true"
"24","PeopleMeet","74798:76118","0.380","false"
"25","PeopleMeet","79477:86083","0.700","true"
"26","PeopleMeet","79829:83938","0.400","false"
"27","PeopleMeet","80281:81837","0.930","true"
"28","PeopleMeet","86701:89428","0.350","false"
"29","PeopleMeet","88934:93441","0.730","true"
"30","PeopleMeet","95707:98199","0.270","false"
"31","PeopleMeet","98436:104727","0.430","false"
"32","PeopleMeet","107512:113711","0.850","true"
"33","PeopleMeet","107549:112142","0.630","false"
"34","PeopleMeet","107713:109002","0.190","false"
"35","PeopleMeet","116008:123185","0.010","false"
"36","PeopleMeet","118683:121312","0.350","false"
"37","PeopleMeet","123246:125378","0.860","true"
"38","PeopleMeet","130332:136270","0.290","false"
"39","PeopleMeet","134873:138115","0.740","true"
"40","PeopleMeet","137922:144660","0.940","true"
"41","PeopleMeet","141705:148498","0.880","true"
"42","PeopleMeet","148306:150657","0.500","false"
"43","PeopleMeet","149276:154410","0.230","false"
"44","PeopleMeet","152172:158718","0.610","false"
"45","PeopleMeet","172027:176121","0.350","false"
"46","PeopleMeet","173155:178972","0.360","false"
"47","PeopleMeet","174419:178169","0.080","false"
"48","PeopleMeet","175756:180000","0.420","false"
"49","PeopleMeet","177788:178975","0.050","false"
"50","PeopleMeet","178784:180000","0.630","false"
"1","PeopleSplitUp","14694:15672","0.240","false"
"2","PeopleSplitUp","17935:36338","0.310","false"
"3","PeopleSplitUp","24228:24718","0.080","false"
"4","PeopleSplitUp","29866:39678","0.450","false"
"5","PeopleSplitUp","30611:45951","0.210","false"
"6","PeopleSplitUp","34245:53770","0.980","true"
"7","PeopleSplitUp","37939:44835","0.990","true"
"8","PeopleSplitUp","43647:55728","0.510","false"
"9","PeopleSplitUp","64220:75805","0.440","false"
"10","PeopleSplitUp","65149:82165","0.980","true"
"11","PeopleSplitUp","69411:73832","0.040","false"
"12","PeopleSplitUp","79066:89104","0.810","true"
"13","PeopleSplitUp","81529:93844","0.310","false"
"14","PeopleSplitUp","85713:96472","0.130","false"
"15","PeopleSplitUp","88396:107774","0.050","false"
"16","PeopleSplitUp","103782:119938","0.530","false"
"17","PeopleSplitUp","151574:159948","0.970","true"
"18","PeopleSplitUp","168624:180000","0.260","false"
"1","Embrace","10804:28201","0.820","true"
"2","Embrace","14756:19173","0.000","false"
"3","Embrace","19806:35162","0.140","false"
"4","Embrace","27358:28695","0.000","false"
"5","Embrace","31789:50191","0.320","false"
"6","Embrace","56131:65509","0.780","true"
"7","Embrace","58556:76071","0.480","false"
"8","Embrace","75334:89621","0.450","false"
"9","Embrace","83722:100588","0.700","true"
"10","Embrace","84950:94326","0.250","false"
"11","Embrace","98554:107258","0.470","false"
"12","Embrace","101441:110558","0.970","true"
"13","Embrace","103539:118637","0.260","false"
"14","Embrace","118346:129167","0.820","true"
"15","Embrace","118651:135383","0.690","true"
"16","Embrace","121005:123740","0.540","true"
"17","Embrace","126917:141789","0.410","false"
"18","Embrace","128484:146859","0.800","true"
"19","Embrace","176353:180000","0.120","false"
"1","Pointing","4202:6648","0.630","false"
"2","Pointing","10243:16269","0.010","false"
"3","Pointing","12007:14047","0.250","false"
"4","Pointing","14749:20655","0.280","false"
"5","Pointing","18687:25629","0.550","false"
"6","Pointing","25199:29861","0.780","false"
"7","Pointing","35108:40483","0.780","false"
"8","Pointing","35479:38505","0.740","false"
"9","Pointing","36899:37547","0.240","false"
"10","Pointing","39045:40799","0.150","false"
"11","Pointing","49477:49670","0.030","false"
"12","Pointing","49916:53303","0.630","false"
"13","Pointing","61257:62522","0.350","false"
"14","Pointing","61456:61566","0.060","false"
"15","Pointing","64069:65587","0.130","false"
"16","Pointing","65780:66875","0.190","false"
"17","Pointing","66811:70714","0.530","false"
"18","Pointing","71040:73432","0.630","false"
"19","Pointing","75215:82252","0.410","false"
"20","Pointing","78393:79664","0.050","false"
"21","Pointing","82441:82920","0.570","false"
"22","Pointing","84230:87434","0.790","false"
"23","Pointing","84867:90305","0.870","false"
"24","Pointing","89091:90814","0.160","false"
"25","Pointing","90266:95978","0.740","false"
"26","Pointing","94357:100730","0.310","false"
"27","Pointing","99141:102216","0.970","true"
"28","Pointing","110875:114170","0.710","false"
"29","Pointing","114556:117267","0.700","false"
"30","Pointing","119408:125825","0.270","false"
"31","Pointing","121737:124074","0.640","false"
"32","Pointing","122652:128927","0.050","false"
"33","Pointing","126487:132741","0.080","false"
"34","Pointing","128991:135073","0.130","false"
"35","Pointing","136348:136988","0.140","false"
"36","Pointing","137216:141608","0.980","true"
"37","Pointing","138132:141657","0.520","false"
"38","Pointing","140624:141993","0.280","false"
"39","Pointing","141857:143471","0.340","false"
"40","Pointing","143253:150547","0.460","false"
"41","Pointing","143474:144776","0.750","false"
"42","Pointing","147710:150241","0.160","false"
"43","Pointing","150665:155116","0.320","false"
"44","Pointing","152285:156586","0.790","false"
"45","Pointing","162573:162671","0.490","false"
"46","Pointing","165475:166559","0.420","false"
"47","Pointing","168279:168367","0.510","false"
"48","Pointing","173152:177279","0.970","true"
"49","Pointing","179272:180000","0.950","true"
