"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"16","CellToEar","134492:153389","0.900","true"
"17","CellToEar","143563:145995","0.940","true"
"18","CellToEar","167605:174343","0.080","false"
"1","ObjectPut","16065:29430","0.660","true"
"2","ObjectPut","16830:24476","0.710","true"
"3","ObjectPut","20725:32078","0.200","false"
"4","ObjectPut","26175:35486","0.230","false"
"5","ObjectPut","30226:32242","0.890","true"
"6","ObjectPut","49875:56592","0.470","false"
"7","ObjectPut","62377:71691","0.670","true"
"8","ObjectPut","68891:75101","0.190","false"
"9","ObjectPut","74917:88426","0.210","false"
"10","ObjectPut","83870:84303","0.380","false"
"11","ObjectPut","87732:95260","0.990","true"
"12","ObjectPut","96740:107582","0.380","false"
"13","ObjectPut","97499:99358","0.810","true"
"14","ObjectPut","99677:113698","0.060","false"
"15","ObjectPut","104723:106735","0.740","true"
"16","ObjectPut","106866:109658","0.150","false"
"17","ObjectPut","115845:121749","0.290","false"
"18","ObjectPut","124931:130940","0.800","true"
"19","ObjectPut","125835:136256","0.060","false"
"20","ObjectPut","127143:135936","0.150","false"
"21","ObjectPut","133589:138784","0.980","true"
"22","ObjectPut","143507:152698","0.990","true"
"23","ObjectPut","148163:150769","0.700","true"
"24","ObjectPut","152205:156159","0.720","true"
"25","ObjectPut","152829:159391","0.390","false"
"1","PeopleMeet","119:3853","0.430","false"
"2","PeopleMeet","5512:9659","0.220","false"
"3","PeopleMeet","7358:11655","0.760","true"
"4","PeopleMeet","7461:10498","0.600","false"
"5","PeopleMeet","10707:12261","0.450","false"
"6","PeopleMeet","11883:13653","0.190","false"
"7","PeopleMeet","13962:16773","0.480","false"
"8","PeopleMeet","15618:16221","0.030","false"
"9","PeopleMeet","17681:20284","0.020","false"
"10","PeopleMeet","19749:22014","0.300","false"
"11","PeopleMeet","20634:22028","0.980","true"
"12","PeopleMeet","22161:26425","0.690","true"
"13","PeopleMeet","23680:26164","0.950","true"
"14","PeopleMeet","30097:34003","0.110","false"
"15","PeopleMeet","31352:31654","0.900","true"
"16","PeopleMeet","42844:43565","0.150","false"
"17","PeopleMeet","43094:44127","0.510","false"
"18","PeopleMeet","50298:50330","0.560","false"
"19","PeopleMeet","50322:52713","0.010","false"
"20","PeopleMeet","52230:53650","0.200","false"
"21","PeopleMeet","52549:55023","0.690","true"
"22","PeopleMeet","54054:57825","0.050","false"
"23","PeopleMeet","54772:57242","0.560","false"
"24","PeopleMeet","57171:57179","0.910","true"
"25","PeopleMeet","58540:59322","0.870","true"
"26","PeopleMeet","58753:62088","0.310","false"
"27","PeopleMeet","61080:64749","0.020","false"
"28","PeopleMeet","65746:68467","0.850","true"
"29","PeopleMeet","67636:68102","0.380","false"
"30","PeopleMeet","68809:69642","0.360","false"
"31","PeopleMeet","72514:74014","0.480","false"
"32","PeopleMeet","77015:79972","0.100","false"
"33","PeopleMeet","77330:80486","0.340","false"
"34","PeopleMeet","77521:77950","0.350","false"
"35","PeopleMeet","77623:80883","0.510","false"
"36","PeopleMeet","78975:81506","0.310","false"
"37","PeopleMeet","79920:80560","0.360","false"
"38","PeopleMeet","84074:86917","0.350","false"
"39","PeopleMeet","86790:88890","0.490","false"
"40","PeopleMeet","89654:90003","0.180","false"
"41","PeopleMeet","94178:98106","0.240","false"
"42","PeopleMeet","96563:100596","0.590","false"
"43","PeopleMeet","98080:98135","0.690","true"
"44","PeopleMeet","100099:103237","0.370","false"
"45","PeopleMeet","104399:105560","0.200","false"
"46","PeopleMeet","108918:111952","0.560","false"
"47","PeopleMeet","113211:113454","0.490","false"
"48","PeopleMeet","113415:116408","0.240","false"
"49","PeopleMeet","113742:117741","0.040","false"
"50","PeopleMeet","114886:116769","0.970","true"
"51","PeopleMeet","116570:119546","0.240","false"
"52","PeopleMeet","118641:121450","0.890","true"
"53","PeopleMeet","122112:123923","0.200","false"
"54","PeopleMeet","125054:128209","0.770","true"
"55","PeopleMeet","129201:130346","0.020","false"
"56","PeopleMeet","132711:135216","0.790","true"
"57","PeopleMeet","134736:135844","0.290","false"
"58","PeopleMeet","134957:139000","0.430","false"
"59","PeopleMeet","136472:139135","0.660","true"
"60","PeopleMeet","141274:143332","0.330","false"
"61","PeopleMeet","141622:142290","0.880","true"
"62","PeopleMeet","144917:147192","0.110","false"
"63","PeopleMeet","145894:149455","0.950","true"
"64","PeopleMeet","146264:148962","0.990","true"
"65","PeopleMeet","148813:151556","0.990","true"
"66","PeopleMeet","149050:152375","0.780","true"
"67","PeopleMeet","149449:151931","0.650","false"
"68","PeopleMeet","150667:153732","0.330","false"
"69","PeopleMeet","152794:155975","0.650","false"
"70","PeopleMeet","155538:157998","0.840","true"
"71","PeopleMeet","157079:157127","0.540","false"
"72","PeopleMeet","158448:160086","0.190","false"
"73","PeopleMeet","159093:160794","0.260","false"
"74","PeopleMeet","162558:162791","0.880","true"
"75","PeopleMeet","164073:166953","0.280","false"
"76","PeopleMeet","165529:169819","0.830","true"
"77","PeopleMeet","166715:169711","0.370","false"
"78","PeopleMeet","169274:170382","0.690","true"
"79","PeopleMeet","171794:172304","0.000","false"
"80","PeopleMeet","172067:172760","0.960","true"
"81","PeopleMeet","174229:178559","0.660","true"
"82","PeopleMeet","176151:178200","0.350","false"
"83","PeopleMeet","179992:180000","0.030","false"
"1","PeopleSplitUp","15276:17197","0.640","false"
"2","PeopleSplitUp","16544:20395","0.200","false"
"3","PeopleSplitUp","21138:21518","0.640","false"
"4","PeopleSplitUp","22087:27647","0.110","false"
"5","PeopleSplitUp","22703:28341","0.880","true"
"6","PeopleSplitUp","25495:26385","0.450","false"
"7","PeopleSplitUp","27358:33508","0.590","false"
"8","PeopleSplitUp","29347:34672","0.810","true"
"9","PeopleSplitUp","36553:37052","0.510","false"
"10","PeopleSplitUp","38602:42474","0.440","false"
"11","PeopleSplitUp","39308:43299","0.850","true"
"12","PeopleSplitUp","46355:49373","0.650","false"
"13","PeopleSplitUp","47978:49880","0.690","false"
"14","PeopleSplitUp","57526:58251","0.390","false"
"15","PeopleSplitUp","59647:66908","0.160","false"
"16","PeopleSplitUp","62865:66577","0.190","false"
"17","PeopleSplitUp","64926:66823","0.410","false"
"18","PeopleSplitUp","71238:71418","0.280","false"
"19","PeopleSplitUp","72521:74225","0.010","false"
"20","PeopleSplitUp","75608:78084","0.230","false"
"21","PeopleSplitUp","76368:82178","0.940","true"
"22","PeopleSplitUp","78008:84705","0.040","false"
"23","PeopleSplitUp","78867:80661","0.310","false"
"24","PeopleSplitUp","84318:86167","0.960","true"
"25","PeopleSplitUp","89795:96300","0.380","false"
"26","PeopleSplitUp","94557:98620","0.810","true"
"27","PeopleSplitUp","95368:99555","0.140","false"
"28","PeopleSplitUp","103210:103465","0.730","false"
"29","PeopleSplitUp","105239:105538","0.180","false"
"30","PeopleSplitUp","109941:112742","0.350","false"
"31","PeopleSplitUp","125334:130645","0.900","true"
"32","PeopleSplitUp","126719:126928","0.440","false"
"33","PeopleSplitUp","128537:132512","0.860","true"
"34","PeopleSplitUp","131045:137342","0.970","true"
"35","PeopleSplitUp","131394:135435","0.500","false"
"36","PeopleSplitUp","132718:134506","0.730","false"
"37","PeopleSplitUp","135184:136706","0.290","false"
"38","PeopleSplitUp","140705:144068","0.190","false"
"39","PeopleSplitUp","141230:147910","0.780","false"
"40","PeopleSplitUp","143343:148552","0.900","true"
"41","PeopleSplitUp","151468:156022","0.140","false"
"42","PeopleSplitUp","152070:157878","0.950","true"
"43","PeopleSplitUp","167838:170554","0.650","false"
"44","PeopleSplitUp","174579:180000","0.790","false"
"45","PeopleSplitUp","174621:180000","0.550","false"
"46","PeopleSplitUp","174854:178348","0.950","true"
"47","PeopleSplitUp","177717:178681","0.780","false"
"48","PeopleSplitUp","177836:180000","0.220","false"
"1","Embrace","941:3681","0.400","false"
"2","Embrace","1493:2976","0.410","false"
"3","Embrace","11118:15159","0.600","true"
"4","Embrace","12004:12946","0.430","false"
"5","Embrace","16224:18828","0.660","true"
"6","Embrace","16622:19538","0.180","false"
"7","Embrace","20413:24105","0.430","false"
"8","Embrace","31443:32715","0.070","false"
"9","Embrace","32807:34344","0.860","true"
"10","Embrace","36108:40384","0.400","false"
"11","Embrace","41707:41720","0.570","true"
"12","Embrace","41718:43748","0.340","false"
"13","Embrace","42254:43422","0.340","false"
"14","Embrace","47449:51741","0.280","false"
"15","Embrace","48900:51214","0.480","false"
"16","Embrace","51611:54315","0.650","true"
"17","Embrace","52473:55609","0.410","false"
"18","Embrace","59519:62849","0.840","true"
"19","Embrace","62374:64091","0.290","false"
"20","Embrace","67345:67812","0.370","false"
"21","Embrace","67599:69580","0.000","false"
"22","Embrace","69246:69525","0.110","false"
"23","Embrace","70614:73253","0.850","true"
"24","Embrace","72512:76430","0.040","false"
"25","Embrace","74399:76457","0.690","true"
"26","Embrace","74439:78329","0.020","false"
"27","Embrace","74576:78241","0.600","true"
"28","Embrace","74881:78653","0.590","true"
"29","Embrace","78051:79825","0.770","true"
"30","Embrace","83018:86148","0.520","true"
"31","Embrace","86391:88891","0.200","false"
"32","Embrace","87609:88193","0.530","true"
"33","Embrace","94482:98386","0.030","false"
"34","Embrace","97526:98307","0.770","true"
"35","Embrace","99854:101187","0.010","false"
"36","Embrace","102834:104385","0.390","false"
"37","Embrace","102932:106478","0.970","true"
"38","Embrace","107459:108270","0.020","false"
"39","Embrace","108587:112628","0.320","false"
"40","Embrace","109286:112021","0.310","false"
"41","Embrace","109800:110170","0.520","true"
"42","Embrace","110035:113271","0.530","true"
"43","Embrace","113569:117342","0.350","false"
"44","Embrace","114532:115627","0.720","true"
"45","Embrace","114626:116635","0.120","false"
"46","Embrace","114927:116731","0.200","false"
"47","Embrace","115353:117293","0.960","true"
"48","Embrace","117625:119642","0.080","false"
"49","Embrace","118943:122779","0.590","true"
"50","Embrace","118997:122429","0.950","true"
"51","Embrace","119566:123537","0.270","false"
"52","Embrace","122763:125005","0.370","false"
"53","Embrace","123314:127009","0.020","false"
"54","Embrace","123399:126514","0.740","true"
"55","Embrace","123691:126452","0.230","false"
"56","Embrace","129120:129543","0.490","false"
"57","Embrace","129544:133699","0.590","true"
"58","Embrace","133152:134039","0.080","false"
"59","Embrace","133328:134189","0.630","true"
"60","Embrace","133634:134777","0.090","false"
"61","Embrace","134909:138387","0.070","false"
"62","Embrace","140945:141660","0.180","false"
"63","Embrace","141001:143880","0.880","true"
"64","Embrace","142843:144885","0.390","false"
"65","Embrace","143126:145123","0.480","false"
"66","Embrace","143350:144172","0.580","true"
"67","Embrace","146115:149227","0.390","false"
"68","Embrace","147858:148817","0.450","false"
"69","Embrace","150202:151014","0.330","false"
"70","Embrace","151344:153579","0.900","true"
"71","Embrace","152352:153297","0.280","false"
"72","Embrace","152836:153423","0.860","true"
"73","Embrace","155821:156710","0.570","true"
"74","Embrace","156739:157801","0.460","false"
"75","Embrace","161614:163942","0.800","true"
"76","Embrace","162747:166945","0.570","true"
"77","Embrace","167264:168547","0.420","false"
"78","Embrace","169142:171980","0.110","false"
"79","Embrace","169875:170424","0.730","true"
"80","Embrace","174573:175441","0.230","false"
"81","Embrace","175414:177107","0.170","false"
"82","Embrace","176483:176992","0.230","false"
"83","Embrace","179503:180000","0.710","true"
"1","Pointing","338:5655","0.730","false"
"2","Pointing","696:3604","0.440","false"
"3","Pointing","12968:15328","0.540","false"
"4","Pointing","23663:29317","0.350","false"
"5","Pointing","24983:34274","0.240","false"
"6","Pointing","28937:38617","0.270","false"
"7","Pointing","38079:40578","0.910","true"
"8","Pointing","39730:49629","0.230","false"
"9","Pointing","42813:47096","0.380","false"
"10","Pointing","45824:51647","0.190","false"
"11","Pointing","56097:63769","0.950","true"
"12","Pointing","61868:68966","0.190","false"
"13","Pointing","82066:84627","0.090","false"
"14","Pointing","82158:88522","0.190","false"
"15","Pointing","90585:90908","0.320","false"
"16","Pointing","91528:96108","0.710","false"
"17","Pointing","92375:98868","0.990","true"
"18","Pointing","93996:94873","0.800","false"
"19","Pointing","94172:94478","0.140","false"
"20","Pointing","96277:97397","0.440","false"
"21","Pointing","102635:103751","0.900","false"
"22","Pointing","105959:106411","0.130","false"
"23","Pointing","107149:110196","0.950","true"
"24","Pointing","115593:123557","0.060","false"
"25","Pointing","125400:129087","0.260","false"
"26","Pointing","130132:130556","0.860","false"
"27","Pointing","134705:135822","0.670","false"
"28","Pointing","135966:140653","0.030","false"
"29","Pointing","139686:146636","0.360","false"
"30","Pointing","140428:150024","0.250","false"
"31","Pointing","141362:146317","0.060","false"
"32","Pointing","144512:145632","0.080","false"
"33","Pointing","151292:155349","0.060","false"
"34","Pointing","162951:166920","0.100","false"
"35","Pointing","170049:177431","0.660","false"
"36","Pointing","172306:180000","0.050","false"
