"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"276","Embrace","136995:138065","0.177281","0"
"277","Embrace","137075:138065","0.193164","0"
"278","Embrace","137135:138065","0.172673","0"
"279","Embrace","139045:139335","0.083154","0"
"280","Embrace","143035:143435","0.230692","0"
"281","Embrace","145425:145685","0.299750","0"
"282","Embrace","147115:147275","0.453833","0"
"283","Embrace","153965:154885","0.308902","0"
"284","Embrace","154345:154885","0.314655","0"
"285","Embrace","157325:158225","0.136556","0"
"286","Embrace","157385:158225","0.159514","0"
"287","Embrace","157445:158225","0.144250","0"
"288","Embrace","157605:158225","0.123250","0"
"289","Embrace","157695:158225","0.130238","0"
"290","Embrace","160335:160535","0.594167","1"
"291","Embrace","160395:160535","0.430400","0"
"292","Embrace","162195:162605","0.314467","0"
"293","Embrace","162455:162605","0.380667","0"
"294","Embrace","176365:176465","0.264333","0"
"295","Embrace","185095:185345","0.340706","0"
"296","Embrace","185135:185345","0.359824","0"
"297","Embrace","187245:187365","0.508833","1"
"298","Embrace","187965:188285","0.370667","0"
"1","CellToEar","5:445","0.376348","0"
"2","CellToEar","205:685","0.231103","0"
"3","CellToEar","1505:1645","0.362750","0"
"4","CellToEar","1645:1785","0.414222","0"
"5","CellToEar","1915:2075","0.177750","0"
"6","CellToEar","1955:2075","0.176400","0"
"7","CellToEar","3175:3255","0.069250","0"
"8","CellToEar","6335:6425","0.146667","0"
"9","CellToEar","7025:7125","0.086400","0"
"10","CellToEar","7185:7355","0.158667","0"
"11","CellToEar","7745:8095","0.176313","0"
"12","CellToEar","8045:8095","0.103000","0"
"13","CellToEar","8795:8895","0.103000","0"
"14","CellToEar","9235:9325","0.148000","0"
"15","CellToEar","9995:10135","0.292500","0"
"16","CellToEar","10385:10635","0.219143","0"
"17","CellToEar","10485:10635","0.078250","0"
"18","CellToEar","11625:11705","0.394000","0"
"19","CellToEar","15475:15745","0.156800","0"
"20","CellToEar","15515:15745","0.228333","0"
"21","CellToEar","20415:20665","0.184778","0"
"22","CellToEar","20665:20855","0.075000","0"
"23","CellToEar","22175:22345","0.408833","0"
"24","CellToEar","22405:22545","0.102667","0"
"25","CellToEar","22785:23045","0.261529","0"
"26","CellToEar","22945:23445","0.305080","0"
"27","CellToEar","24485:24655","0.266500","0"
"28","CellToEar","24825:25115","0.178750","0"
"29","CellToEar","25335:27255","0.286318","0"
"30","CellToEar","25685:27255","0.299440","0"
"31","CellToEar","27835:27995","0.162000","0"
"32","CellToEar","27895:27995","0.131333","0"
"33","CellToEar","28785:28945","0.083500","0"
"34","CellToEar","29185:29295","0.210000","0"
"35","CellToEar","33135:33335","0.090200","0"
"36","CellToEar","33195:33335","0.110000","0"
"37","CellToEar","34275:34465","0.128250","0"
"38","CellToEar","34655:34795","0.072333","0"
"39","CellToEar","35275:35565","0.127091","0"
"40","CellToEar","37755:38005","0.243500","0"
"41","CellToEar","37955:38005","0.558000","1"
"42","CellToEar","41705:41865","0.349300","0"
"43","CellToEar","44885:45105","0.189786","0"
"44","CellToEar","47435:47635","0.199400","0"
"45","CellToEar","48465:48555","0.101250","0"
"46","CellToEar","48745:48925","0.359500","0"
"47","CellToEar","48995:49255","0.253867","0"
"48","CellToEar","51475:51615","0.118667","0"
"49","CellToEar","51725:51845","0.227800","0"
"50","CellToEar","52985:53085","0.066667","0"
"51","CellToEar","53445:53605","0.107333","0"
"52","CellToEar","53495:53605","0.103600","0"
"53","CellToEar","53985:54185","0.141267","0"
"54","CellToEar","55285:55395","0.106750","0"
"55","CellToEar","55665:55745","0.126333","0"
"56","CellToEar","55765:56075","0.236250","0"
"57","CellToEar","55845:56075","0.288750","0"
"58","CellToEar","59005:59105","0.127667","0"
"59","CellToEar","59455:60025","0.322556","0"
"60","CellToEar","59615:60025","0.166625","0"
"61","CellToEar","59705:60025","0.132000","0"
"62","CellToEar","60035:60295","0.165083","0"
"63","CellToEar","60565:60725","0.122000","0"
"64","CellToEar","61345:61405","0.060000","0"
"65","CellToEar","62115:62715","0.185375","0"
"66","CellToEar","62315:62715","0.207316","0"
"67","CellToEar","62435:62715","0.382400","0"
"68","CellToEar","62635:62715","0.240000","0"
"69","CellToEar","63305:63425","0.110400","0"
"70","CellToEar","65175:65575","0.205286","0"
"71","CellToEar","65385:65575","0.130167","0"
"72","CellToEar","65745:65815","0.308000","0"
"73","CellToEar","66695:66845","0.264000","0"
"74","CellToEar","66955:67175","0.385588","0"
"75","CellToEar","67595:67785","0.371800","0"
"76","CellToEar","67855:68105","0.219056","0"
"77","CellToEar","68505:68675","0.244750","0"
"78","CellToEar","69765:69965","0.238467","0"
"79","CellToEar","70335:70535","0.133600","0"
"80","CellToEar","71265:71415","0.144200","0"
"81","CellToEar","71305:71415","0.132778","0"
"82","CellToEar","71735:71965","0.187643","0"
"83","CellToEar","75065:75285","0.179833","0"
"84","CellToEar","75135:75285","0.308000","0"
"85","CellToEar","76185:76415","0.110556","0"
"86","CellToEar","77315:77405","0.136000","0"
"87","CellToEar","79145:79305","0.067333","0"
"88","CellToEar","79215:79305","0.170800","0"
"89","CellToEar","80325:80375","0.107000","0"
"90","CellToEar","81475:81555","0.100000","0"
"91","CellToEar","84545:84615","0.353714","0"
"92","CellToEar","86525:86755","0.150000","0"
"93","CellToEar","86995:87105","0.117714","0"
"94","CellToEar","87455:87765","0.263308","0"
"95","CellToEar","88135:88355","0.136000","0"
"96","CellToEar","89725:90145","0.205938","0"
"97","CellToEar","89835:90145","0.329118","0"
"98","CellToEar","90355:90685","0.098833","0"
"99","CellToEar","90485:90685","0.118857","0"
"100","CellToEar","90885:91045","0.089000","0"
"101","CellToEar","93255:93385","0.211000","0"
"102","CellToEar","94865:94985","0.340000","0"
"103","CellToEar","97815:98005","0.338400","0"
"104","CellToEar","100605:100715","0.135200","0"
"105","CellToEar","101095:101175","0.139500","0"
"106","CellToEar","101415:101685","0.075200","0"
"107","CellToEar","103025:103115","0.105750","0"
"108","CellToEar","105705:105895","0.123231","0"
"109","CellToEar","108575:108835","0.116333","0"
"110","CellToEar","116315:116475","0.160000","0"
"111","CellToEar","116375:116475","0.125250","0"
"112","CellToEar","117585:117695","0.281400","0"
"113","CellToEar","117835:118135","0.154278","0"
"114","CellToEar","118385:118505","0.226000","0"
"115","CellToEar","119985:120115","0.091400","0"
"116","CellToEar","120765:120835","0.354500","0"
"117","CellToEar","121045:121175","0.104667","0"
"118","CellToEar","121275:121355","0.134500","0"
"119","CellToEar","121315:121355","0.113500","0"
"120","CellToEar","123085:123245","0.150250","0"
"121","CellToEar","128335:128555","0.138000","0"
"122","CellToEar","128725:128855","0.195000","0"
"123","CellToEar","128855:128975","0.231000","0"
"124","CellToEar","129355:129675","0.098133","0"
"125","CellToEar","129575:129795","0.291600","0"
"126","CellToEar","129785:130165","0.167643","0"
"127","CellToEar","135565:135765","0.088400","0"
"128","CellToEar","136265:136485","0.191231","0"
"129","CellToEar","142075:142175","0.145667","0"
"130","CellToEar","142835:142965","0.115250","0"
"131","CellToEar","142915:143095","0.206300","0"
"132","CellToEar","145985:146185","0.348687","0"
"133","CellToEar","149195:149865","0.417293","0"
"134","CellToEar","154255:154635","0.144083","0"
"135","CellToEar","155845:155925","0.177333","0"
"136","CellToEar","158815:158925","0.164833","0"
"137","CellToEar","159195:159245","0.195500","0"
"138","CellToEar","176675:176745","0.115000","0"
"139","CellToEar","183795:183885","0.151000","0"
"140","CellToEar","184895:185195","0.196077","0"
"141","CellToEar","187895:188035","0.223600","0"
"142","CellToEar","187985:188035","0.190000","0"
