"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"209","Embrace","157685:157855","0.324500","0"
"210","Embrace","157955:158025","0.221250","0"
"211","Embrace","175205:175395","0.457222","0"
"212","Embrace","175815:176015","0.649333","1"
"213","Embrace","180105:180165","0.140667","0"
"214","Embrace","182825:182895","0.222000","0"
"215","Embrace","184515:184735","0.315556","0"
"216","Embrace","188205:188435","0.196875","0"
"1","CellToEar","935:995","0.136000","0"
"2","CellToEar","2455:2765","0.487409","0"
"3","CellToEar","2555:2765","0.493750","0"
"4","CellToEar","4685:4825","0.073833","0"
"5","CellToEar","6895:7235","0.136545","0"
"6","CellToEar","6985:7235","0.147700","0"
"7","CellToEar","7035:7235","0.146333","0"
"8","CellToEar","7115:7235","0.193400","0"
"9","CellToEar","7345:7665","0.419308","0"
"10","CellToEar","13355:13485","0.240714","0"
"11","CellToEar","14745:14855","0.354000","0"
"12","CellToEar","16195:16435","0.107688","0"
"13","CellToEar","16355:16435","0.130571","0"
"14","CellToEar","19315:19405","0.078667","0"
"15","CellToEar","26495:26745","0.088545","0"
"16","CellToEar","27105:27175","0.079500","0"
"17","CellToEar","29725:29815","0.142000","0"
"18","CellToEar","32585:32735","0.097875","0"
"19","CellToEar","36575:36705","0.152200","0"
"20","CellToEar","36665:36705","0.059500","0"
"21","CellToEar","37495:37595","0.247750","0"
"22","CellToEar","44995:45145","0.101000","0"
"23","CellToEar","48925:49005","0.169667","0"
"24","CellToEar","48965:49005","0.136000","0"
"25","CellToEar","49865:50065","0.105000","0"
"26","CellToEar","49925:50065","0.094000","0"
"27","CellToEar","51795:51935","0.294400","0"
"28","CellToEar","52565:52645","0.061000","0"
"29","CellToEar","54115:54175","0.140250","0"
"30","CellToEar","57545:57725","0.145167","0"
"31","CellToEar","57585:57725","0.298800","0"
"32","CellToEar","58095:58145","0.128500","0"
"33","CellToEar","59145:59235","0.206714","0"
"34","CellToEar","62245:62685","0.194655","0"
"35","CellToEar","63015:63775","0.235585","0"
"36","CellToEar","63605:64785","0.199476","0"
"37","CellToEar","65585:65645","0.110500","0"
"38","CellToEar","66305:66755","0.223455","0"
"39","CellToEar","66365:66755","0.205333","0"
"40","CellToEar","66405:66755","0.190056","0"
"41","CellToEar","66565:66755","0.426600","0"
"42","CellToEar","70305:70365","0.160500","0"
"43","CellToEar","79225:82585","0.162157","0"
"44","CellToEar","83035:83245","0.116182","0"
"45","CellToEar","88965:89085","0.126667","0"
"46","CellToEar","89395:89905","0.129341","0"
"47","CellToEar","91755:91855","0.349667","0"
"48","CellToEar","93505:93845","0.196533","0"
"49","CellToEar","95535:95775","0.139133","0"
"50","CellToEar","99335:99375","0.118000","0"
"51","CellToEar","101455:101535","0.121000","0"
"52","CellToEar","101805:102645","0.132932","0"
"53","CellToEar","102295:102645","0.167950","0"
"54","CellToEar","102485:102645","0.179300","0"
"55","CellToEar","103245:103415","0.200444","0"
"56","CellToEar","107385:107435","0.086000","0"
"57","CellToEar","108245:108445","0.193571","0"
"58","CellToEar","108335:108445","0.367333","0"
"59","CellToEar","109985:110075","0.095500","0"
"60","CellToEar","110675:110765","0.083667","0"
"61","CellToEar","110845:111015","0.081800","0"
"62","CellToEar","112915:113005","0.186000","0"
"63","CellToEar","114805:115115","0.364700","0"
"64","CellToEar","114895:115115","0.379700","0"
"65","CellToEar","114975:115115","0.210000","0"
"66","CellToEar","118215:118285","0.260667","0"
"67","CellToEar","122025:122145","0.213200","0"
"68","CellToEar","124445:124515","0.065600","0"
"69","CellToEar","124515:124735","0.143444","0"
"70","CellToEar","126215:126405","0.196444","0"
"71","CellToEar","126295:126405","0.227600","0"
"72","CellToEar","132185:132245","0.331333","0"
"73","CellToEar","132265:132435","0.137286","0"
"74","CellToEar","132655:133095","0.156885","0"
"75","CellToEar","133865:133995","0.242500","0"
"76","CellToEar","134295:134365","0.081667","0"
"77","CellToEar","134865:134915","0.129500","0"
"78","CellToEar","141805:141945","0.170667","0"
"79","CellToEar","144665:146945","0.211686","0"
"80","CellToEar","148455:148635","0.229500","0"
"81","CellToEar","148925:149435","0.213391","0"
"82","CellToEar","148995:149755","0.165000","0"
"83","CellToEar","149715:149755","0.153000","0"
"84","CellToEar","150935:150985","0.070500","0"
"85","CellToEar","152275:152535","0.177429","0"
"86","CellToEar","153045:153455","0.194591","0"
"87","CellToEar","153565:153635","0.110000","0"
"88","CellToEar","153625:153865","0.175917","0"
"89","CellToEar","154225:154345","0.073000","0"
"90","CellToEar","154285:154345","0.111500","0"
"91","CellToEar","155265:155375","0.116500","0"
"92","CellToEar","156405:156635","0.230909","0"
"93","CellToEar","156765:156825","0.079500","0"
"94","CellToEar","157155:157215","0.083000","0"
"95","CellToEar","157215:157335","0.085333","0"
"96","CellToEar","158005:158055","0.094333","0"
"97","CellToEar","158175:158445","0.115667","0"
"98","CellToEar","158355:158445","0.610333","1"
"99","CellToEar","158845:158925","0.156000","0"
"100","CellToEar","159475:160025","0.239841","0"
"101","CellToEar","160185:160265","0.099667","0"
"102","CellToEar","160925:161255","0.669045","1"
"103","CellToEar","164695:164765","0.060000","0"
"104","CellToEar","165375:165625","0.094357","0"
"105","CellToEar","165955:166125","0.234000","0"
"106","CellToEar","169545:169625","0.313000","0"
"107","CellToEar","170335:170475","0.114000","0"
"108","CellToEar","170395:170475","0.144000","0"
"109","CellToEar","170835:170875","0.179333","0"
"110","CellToEar","175195:175345","0.086250","0"
"111","CellToEar","176995:177075","0.470250","0"
"112","CellToEar","177135:177205","0.061750","0"
"113","CellToEar","182565:182635","0.234857","0"
"114","CellToEar","184305:184685","0.296143","0"
"115","CellToEar","184445:184685","0.438692","0"
"116","CellToEar","188105:188165","0.118500","0"
